from,end_of_year,total_days,rolling_12_months_avg_rate
HKD,2020.07.31,366,0.11588255473879781
HKD,2020.08.31,366,0.11542432529972678
HKD,2020.09.30,366,0.1148994845784153
HKD,2020.10.31,366,0.11441260242377049
HKD,2020.11.30,366,0.11387594895655738
HKD,2020.12.31,366,0.113087644434153
HKD,2021.01.31,366,0.11225519820710382
HKD,2021.02.28,365,0.11138209580657535
HKD,2021.03.31,365,0.11068696513232876
HKD,2021.04.30,365,0.10978353248301372
HKD,2021.05.31,365,0.10876343240136985
HKD,2021.06.30,365,0.1081275949931507
HKD,2021.07.31,365,0.10779175577972602
HKD,2021.08.31,365,0.10779436183506849
HKD,2021.09.30,365,0.10777166436931507
HKD,2021.10.31,365,0.10787257985835616
HKD,2021.11.30,365,0.10816265215150685
HKD,2021.12.31,365,0.10878908360684933
HKD,2022.01.31,365,0.10941302000383561
HKD,2022.02.28,365,0.10990642691342466
HKD,2022.03.31,365,0.1105844011430137
HKD,2022.04.30,365,0.11141144899232877
HKD,2022.05.31,365,0.11264056976739727
HKD,2022.06.30,365,0.11375413675095891
HKD,2022.07.31,365,0.11511587924602738
HKD,2022.08.31,365,0.1165403214578082
HKD,2022.09.30,365,0.1181279288468493
HKD,2022.10.31,365,0.11972028801123287
HKD,2022.11.30,365,0.12075842564958905
HKD,2022.12.31,365,0.12142575579561644
SGD,2010.12.31,365,0.5541486811950684
SGD,2011.01.31,365,0.5609959899273973
SGD,2011.02.28,365,0.5652898284216438
SGD,2011.03.31,365,0.5684137005619179
SGD,2011.04.30,365,0.5698249306523288
SGD,2011.05.31,365,0.5693316093665753
SGD,2011.06.30,365,0.5674549624652055
SGD,2011.07.31,365,0.5679355603487672
SGD,2011.08.31,365,0.5683568352649316
SGD,2011.09.30,365,0.5690139522156165
SGD,2011.10.31,365,0.5706034947200002
SGD,2011.11.30,365,0.5713253223364383
SGD,2011.12.31,365,0.5719268086013699
SGD,2012.01.31,365,0.5739541627893151
SGD,2012.02.29,366,0.5762607514852459
SGD,2012.03.31,366,0.5795445272775956
SGD,2012.04.30,366,0.5838041095972677
SGD,2012.05.31,366,0.5884003038035518
SGD,2012.06.30,366,0.5933335184838797
SGD,2012.07.31,366,0.5992998122704918
SGD,2012.08.31,366,0.6052322731060109
SGD,2012.09.30,366,0.6092493469420766
SGD,2012.10.31,366,0.6142234238896176
SGD,2012.11.30,366,0.6195381892256832
SGD,2012.12.31,366,0.6228108884808745
SGD,2013.01.31,366,0.6234273010270492
SGD,2013.02.28,365,0.6235537764832878
SGD,2013.03.31,365,0.6250291392016439
SGD,2013.04.30,365,0.6261491724673974
SGD,2013.05.31,365,0.6260684915871233
SGD,2013.06.30,365,0.6243241215898631
SGD,2013.07.31,365,0.6207997698175343
SGD,2013.08.31,365,0.6160031242750685
SGD,2013.09.30,365,0.6128474688394521
SGD,2013.10.31,365,0.6094430877635617
SGD,2013.11.30,365,0.6059291036156165
SGD,2013.12.31,365,0.6020973619753425
SGD,2014.01.31,365,0.5990337781339726
SGD,2014.02.28,365,0.5970801075838357
SGD,2014.03.31,365,0.5929714182284932
SGD,2014.04.30,365,0.5894149930230137
SGD,2014.05.31,365,0.5863737008484932
SGD,2014.06.30,365,0.5851895930320548
SGD,2014.07.31,365,0.5844229257131507
SGD,2014.08.31,365,0.5853550107731507
SGD,2014.09.30,365,0.5870732435950685
SGD,2014.10.31,365,0.589554091109589
SGD,2014.11.30,365,0.5915885234876712
SGD,2014.12.31,365,0.5947416880884931
SGD,2015.01.31,365,0.6003474488846575
SGD,2015.02.28,365,0.6058609197098631
SGD,2015.03.31,365,0.6143421303498632
SGD,2015.04.30,365,0.6232751952621919
SGD,2015.05.31,365,0.6309432011794521
SGD,2015.06.30,365,0.6370966090643836
SGD,2015.07.31,365,0.6433963502224658
SGD,2015.08.31,365,0.646987112029315
SGD,2015.09.30,365,0.6482190691389041
SGD,2015.10.31,365,0.6496471485849314
SGD,2015.11.30,365,0.6529025251054795
SGD,2015.12.31,365,0.6558995857835618
SGD,2016.01.31,365,0.655906199281096
SGD,2016.02.29,366,0.6551389841125683
SGD,2016.03.31,366,0.6537885570729509
SGD,2016.04.30,366,0.6510934611385246
SGD,2016.05.31,366,0.6489119746136611
SGD,2016.06.30,366,0.6484246700398906
SGD,2016.07.31,366,0.648536192336612
SGD,2016.08.31,366,0.6501466766398907
SGD,2016.09.30,366,0.6524155765333333
SGD,2016.10.31,366,0.6540645503095627
SGD,2016.11.30,366,0.6539111554161202
SGD,2016.12.31,366,0.6546292934967214
SGD,2017.01.31,366,0.6558959984382513
SGD,2017.02.28,365,0.6576993598454793
SGD,2017.03.31,365,0.6586501877178083
SGD,2017.04.30,365,0.6598809204082191
SGD,2017.05.31,365,0.6601292073917807
SGD,2017.06.30,365,0.6590771509945205
SGD,2017.07.31,365,0.6559671458167123
SGD,2017.08.31,365,0.6524854370668491
SGD,2017.09.30,365,0.6495897602257534
SGD,2017.10.31,365,0.6470687809350685
SGD,2017.11.30,365,0.6447261792610959
SGD,2017.12.31,365,0.6418806078712329
SGD,2018.01.31,365,0.6386956874054794
SGD,2018.02.28,365,0.6348161421123288
SGD,2018.03.31,365,0.6306289812849316
SGD,2018.04.30,365,0.62659435510137
SGD,2018.05.31,365,0.6250943632142466
SGD,2018.06.30,365,0.6244231503402741
SGD,2018.07.31,365,0.6239715348238356
SGD,2018.08.31,365,0.624951556101096
SGD,2018.09.30,365,0.6253324555230138
SGD,2018.10.31,365,0.6257659603383561
SGD,2018.11.30,365,0.6266992041191781
SGD,2018.12.31,365,0.6278903672882192
SGD,2019.01.31,365,0.6299781206871233
SGD,2019.02.28,365,0.6328352021621917
SGD,2019.03.31,365,0.6358901820257534
SGD,2019.04.30,365,0.6389736474750685
SGD,2019.05.31,365,0.6407423546068494
SGD,2019.06.30,365,0.6418843916232877
SGD,2019.07.31,365,0.6441862570197261
SGD,2019.08.31,365,0.6454962089953424
SGD,2019.09.30,365,0.6481108307213699
SGD,2019.10.31,365,0.6506081370786301
SGD,2019.11.30,365,0.6526395485800001
SGD,2019.12.31,365,0.6545352474410958
SGD,2020.01.31,365,0.6563766737868494
SGD,2020.02.29,366,0.6570976998808743
SGD,2020.03.31,366,0.6558890524762295
SGD,2020.04.30,366,0.6550413275581968
SGD,2020.05.31,366,0.6544777761696721
SGD,2020.06.30,366,0.6534884260303279
SGD,2020.07.31,366,0.6513754215969945
SGD,2020.08.31,366,0.6487422653855189
SGD,2020.09.30,366,0.6457121061642075
SGD,2020.10.31,366,0.6427409158480872
SGD,2020.11.30,366,0.6396775921595627
SGD,2020.12.31,366,0.6357261221557378
SGD,2021.01.31,366,0.6317440540338798
SGD,2021.02.28,365,0.6288161820915069
SGD,2021.03.31,365,0.627740054639726
SGD,2021.04.30,365,0.6261283427767125
SGD,2021.05.31,365,0.6239333733468494
SGD,2021.06.30,365,0.6227124960673972
SGD,2021.07.31,365,0.622253552838904
SGD,2021.08.31,365,0.623059288430137
SGD,2021.09.30,365,0.6238471784958904
SGD,2021.10.31,365,0.6249561357715069
SGD,2021.11.30,365,0.6265086094783562
SGD,2021.12.31,365,0.6292024541115069
SGD,2022.01.31,365,0.6320920127008218
SGD,2022.02.28,365,0.6345404871917808
SGD,2022.03.31,365,0.6381978074
SGD,2022.04.30,365,0.6423042818164384
SGD,2022.05.31,365,0.6478075423441095
SGD,2022.06.30,365,0.6527971532427396
SGD,2022.07.31,365,0.6594588361663012
SGD,2022.08.31,365,0.6668366246613698
SGD,2022.09.30,365,0.6737403168147945
SGD,2022.10.31,365,0.680197808819452
SGD,2022.11.30,365,0.6851954567180822
SGD,2022.12.31,365,0.6894218047389041
THB,2010.12.31,365,0.02382982661287671
THB,2011.01.31,365,0.024116188696712327
THB,2011.02.28,365,0.02425281028575342
THB,2011.03.31,365,0.02432637805041096
THB,2011.04.30,365,0.024325523617534248
THB,2011.05.31,365,0.024205023908219176
THB,2011.06.30,365,0.024005920836986303
THB,2011.07.31,365,0.023916385473424655
THB,2011.08.31,365,0.023826771514246576
THB,2011.09.30,365,0.023746644514246577
THB,2011.10.31,365,0.023714150976712325
THB,2011.11.30,365,0.023660128521917807
THB,2011.12.31,365,0.02359505641342466
THB,2012.01.31,365,0.023598140820000002
THB,2012.02.29,366,0.02365878106338798
THB,2012.03.31,366,0.02375709468360656
THB,2012.04.30,366,0.02388687955245902
THB,2012.05.31,366,0.024043148866939885
THB,2012.06.30,366,0.024239987604644807
THB,2012.07.31,366,0.02445163435355191
THB,2012.08.31,366,0.024649005348360647
THB,2012.09.30,366,0.02474760181557377
THB,2012.10.31,366,0.024873859233879775
THB,2012.11.30,366,0.02500238394699453
THB,2012.12.31,366,0.025047375093989074
THB,2013.01.31,366,0.02508207665491803
THB,2013.02.28,365,0.025119726336986302
THB,2013.03.31,365,0.025242848315068494
THB,2013.04.30,365,0.02539279998630137
THB,2013.05.31,365,0.02547359892986302
THB,2013.06.30,365,0.025428352543561645
THB,2013.07.31,365,0.02533154230383561
THB,2013.08.31,365,0.025172853804931505
THB,2013.09.30,365,0.025052462300821917
THB,2013.10.31,365,0.024914258814246575
THB,2013.11.30,365,0.024755313274520546
THB,2013.12.31,365,0.024555991326027395
THB,2014.01.31,365,0.02432505862657534
THB,2014.02.28,365,0.024122834372328764
THB,2014.03.31,365,0.023801637112876712
THB,2014.04.30,365,0.02347217148273973
THB,2014.05.31,365,0.023173473607123286
THB,2014.06.30,365,0.023006004697534246
THB,2014.07.31,365,0.022871667165753423
THB,2014.08.31,365,0.02284043001150685
THB,2014.09.30,365,0.022877727490958902
THB,2014.10.31,365,0.022947107461369864
THB,2014.11.30,365,0.023029390853150686
THB,2014.12.31,365,0.02321007144849315
THB,2015.01.31,365,0.023545663825479454
THB,2015.02.28,365,0.023898598133424653
THB,2015.03.31,365,0.024404884986575344
THB,2015.04.30,365,0.02490531112356165
THB,2015.05.31,365,0.025275416361095888
THB,2015.06.30,365,0.02558894067342466
THB,2015.07.31,365,0.0258900002139726
THB,2015.08.31,365,0.026056180334246573
THB,2015.09.30,365,0.02610810587123287
THB,2015.10.31,365,0.026162281445753423
THB,2015.11.30,365,0.026291272273150684
THB,2015.12.31,365,0.02636043439424658
THB,2016.01.31,365,0.02629518539041096
THB,2016.02.29,366,0.026157569999453557
THB,2016.03.31,366,0.02592333480409836
THB,2016.04.30,366,0.0256466162795082
THB,2016.05.31,366,0.025498465339890714
THB,2016.06.30,366,0.025397326380874316
THB,2016.07.31,366,0.025336479877322404
THB,2016.08.31,366,0.0253616361147541
THB,2016.09.30,366,0.025441443991803283
THB,2016.10.31,366,0.025517308928142083
THB,2016.11.30,366,0.02553183835437159
THB,2016.12.31,366,0.025617800583606562
THB,2017.01.31,366,0.02570723053551913
THB,2017.02.28,365,0.025825980366301373
THB,2017.03.31,365,0.025932586784383566
THB,2017.04.30,365,0.026095308083013698
THB,2017.05.31,365,0.026202815335616435
THB,2017.06.30,365,0.02628525356849315
THB,2017.07.31,365,0.026277005589589043
THB,2017.08.31,365,0.026255452402191782
THB,2017.09.30,365,0.0262242532569863
THB,2017.10.31,365,0.02620186904027397
THB,2017.11.30,365,0.026173930804657537
THB,2017.12.31,365,0.026119122957534244
THB,2018.01.31,365,0.026047717812328765
THB,2018.02.28,365,0.02596275758876712
THB,2018.03.31,365,0.025889026653698625
THB,2018.04.30,365,0.02579798632767123
THB,2018.05.31,365,0.025814971652328763
THB,2018.06.30,365,0.02582999382767123
THB,2018.07.31,365,0.02582988576082192
THB,2018.08.31,365,0.025895391155890415
THB,2018.09.30,365,0.025977009550410962
THB,2018.10.31,365,0.026057380575068494
THB,2018.11.30,365,0.02612508586547945
THB,2018.12.31,365,0.026209499629863013
THB,2019.01.31,365,0.026363636793698627
THB,2019.02.28,365,0.026549678628219178
THB,2019.03.31,365,0.026716303993424655
THB,2019.04.30,365,0.026876141897534244
THB,2019.05.31,365,0.027015058392602737
THB,2019.06.30,365,0.027185066115890413
THB,2019.07.31,365,0.027457197178356166
THB,2019.08.31,365,0.027710390187945206
THB,2019.09.30,365,0.02798939607287671
THB,2019.10.31,365,0.028266279282465754
THB,2019.11.30,365,0.028530358720821918
THB,2019.12.31,365,0.02878017235671233
THB,2020.01.31,365,0.028961922010410954
THB,2020.02.29,366,0.02904676699754098
THB,2020.03.31,366,0.029073822450819672
THB,2020.04.30,366,0.029092369147540983
THB,2020.05.31,366,0.029130700918579232
THB,2020.06.30,366,0.02913588404972678
THB,2020.07.31,366,0.02904527044836066
THB,2020.08.31,366,0.028866032496994543
THB,2020.09.30,366,0.028648813570765024
THB,2020.10.31,366,0.02842655857103825
THB,2020.11.30,366,0.02824837756284153
THB,2020.12.31,366,0.02803894371420765
THB,2021.01.31,366,0.02784758665163934
THB,2021.02.28,365,0.027714189590136985
THB,2021.03.31,365,0.027638337753972602
THB,2021.04.30,365,0.027522188077260274
THB,2021.05.31,365,0.027335932807123292
THB,2021.06.30,365,0.02716503174136987
THB,2021.07.31,365,0.02700215345232876
THB,2021.08.31,365,0.026880501290410957
THB,2021.09.30,365,0.02677142150410959
THB,2021.10.31,365,0.02665056129452055
THB,2021.11.30,365,0.02654856378493151
THB,2021.12.31,365,0.02646560300328767
THB,2022.01.31,365,0.02639598930136986
THB,2022.02.28,365,0.026355945918356168
THB,2022.03.31,365,0.026358393432054796
THB,2022.04.30,365,0.026407308711506847
THB,2022.05.31,365,0.02650574039561644
THB,2022.06.30,365,0.026559787927123286
THB,2022.07.31,365,0.026652199699999997
THB,2022.08.31,365,0.02681623351616438
THB,2022.09.30,365,0.02694498029150685
THB,2022.10.31,365,0.027036054860273977
THB,2022.11.30,365,0.027071635591780826
THB,2022.12.31,365,0.02714071752054795
MYR,2010.12.31,365,0.2346455874172603
MYR,2011.01.31,365,0.2378188829
MYR,2011.02.28,365,0.23985839548191784
MYR,2011.03.31,365,0.2410163771512329
MYR,2011.04.30,365,0.24082123031561645
MYR,2011.05.31,365,0.23978273666849317
MYR,2011.06.30,365,0.23805278490958906
MYR,2011.07.31,365,0.2371224438076712
MYR,2011.08.31,365,0.23607905640712323
MYR,2011.09.30,365,0.23521428725643836
MYR,2011.10.31,365,0.23526881296958901
MYR,2011.11.30,365,0.23516743564630135
MYR,2011.12.31,365,0.235019864749589
MYR,2012.01.31,365,0.23538584219698627
MYR,2012.02.29,366,0.2361448659663934
MYR,2012.03.31,366,0.23730955720901636
MYR,2012.04.30,366,0.23881929606967214
MYR,2012.05.31,366,0.24051521432322404
MYR,2012.06.30,366,0.24225084242158465
MYR,2012.07.31,366,0.24423903867814206
MYR,2012.08.31,366,0.24639739548469947
MYR,2012.09.30,366,0.24772928509945352
MYR,2012.10.31,366,0.24940603121666666
MYR,2012.11.30,366,0.2511351890691257
MYR,2012.12.31,366,0.25194581199918037
MYR,2013.01.31,366,0.25187847759371584
MYR,2013.02.28,365,0.2512268089465754
MYR,2013.03.31,365,0.251176104930411
MYR,2013.04.30,365,0.25150959208109586
MYR,2013.05.31,365,0.25180891737972605
MYR,2013.06.30,365,0.2510775886728767
MYR,2013.07.31,365,0.249628861460274
MYR,2013.08.31,365,0.24710014008520548
MYR,2013.09.30,365,0.24525805092356162
MYR,2013.10.31,365,0.24343384951972605
MYR,2013.11.30,365,0.24154752464301374
MYR,2013.12.31,365,0.2394032107673973
MYR,2014.01.31,365,0.23722706148849315
MYR,2014.02.28,365,0.23567716058876706
MYR,2014.03.31,365,0.23332533071726025
MYR,2014.04.30,365,0.2309026136734246
MYR,2014.05.31,365,0.22835268067150688
MYR,2014.06.30,365,0.22725995929890414
MYR,2014.07.31,365,0.22660409037945203
MYR,2014.08.31,365,0.2272019336687671
MYR,2014.09.30,365,0.22811479284410957
MYR,2014.10.31,365,0.22900875022273973
MYR,2014.11.30,365,0.22965482155150685
MYR,2014.12.31,365,0.23041795767315065
MYR,2015.01.31,365,0.23196173458027392
MYR,2015.02.28,365,0.23379082127068493
MYR,2015.03.31,365,0.23637720179643837
MYR,2015.04.30,365,0.23905744221013697
MYR,2015.05.31,365,0.24105771801698628
MYR,2015.06.30,365,0.2418724224854794
MYR,2015.07.31,365,0.24249440720739723
MYR,2015.08.31,365,0.24133870498931503
MYR,2015.09.30,365,0.2384928853536986
MYR,2015.10.31,365,0.23575274327369863
MYR,2015.11.30,365,0.2337931624983562
MYR,2015.12.31,365,0.23217514398000005
MYR,2016.01.31,365,0.22978193189424656
MYR,2016.02.29,366,0.22749873949836066
MYR,2016.03.31,366,0.22495590057568302
MYR,2016.04.30,366,0.22259319112486337
MYR,2016.05.31,366,0.22008458027622949
MYR,2016.06.30,366,0.21841889171065573
MYR,2016.07.31,366,0.21723494813825137
MYR,2016.08.31,366,0.21717631349316943
MYR,2016.09.30,366,0.2180398567144809
MYR,2016.10.31,366,0.2187060847530055
MYR,2016.11.30,366,0.21854356518743168
MYR,2016.12.31,366,0.21841789806502734
MYR,2017.01.31,366,0.2183156345704918
MYR,2017.02.28,365,0.2179938066821918
MYR,2017.03.31,365,0.2171227974569863
MYR,2017.04.30,365,0.21594213528438352
MYR,2017.05.31,365,0.21511937426383557
MYR,2017.06.30,365,0.21430690726931503
MYR,2017.07.31,365,0.21235327819013694
MYR,2017.08.31,365,0.21028111774027392
MYR,2017.09.30,365,0.20878778923068492
MYR,2017.10.31,365,0.20742514778657534
MYR,2017.11.30,365,0.20661832363589044
MYR,2017.12.31,365,0.20611934840876717
MYR,2018.01.31,365,0.20579164210904113
MYR,2018.02.28,365,0.2054515347852055
MYR,2018.03.31,365,0.20519786365369866
MYR,2018.04.30,365,0.2050004272838356
MYR,2018.05.31,365,0.2053333763460274
MYR,2018.06.30,365,0.20583175301452053
MYR,2018.07.31,365,0.2065933485041096
MYR,2018.08.31,365,0.20780670030958903
MYR,2018.09.30,365,0.20849841949863013
MYR,2018.10.31,365,0.20918495314246577
MYR,2018.11.30,365,0.2096946905479452
MYR,2018.12.31,365,0.2100006493539726
MYR,2019.01.31,365,0.21046255679397266
MYR,2019.02.28,365,0.21115273852109592
MYR,2019.03.31,365,0.21193621821863018
MYR,2019.04.30,365,0.21249042050630138
MYR,2019.05.31,365,0.21257525722958903
MYR,2019.06.30,365,0.21246209777205477
MYR,2019.07.31,365,0.21287837633753426
MYR,2019.08.31,365,0.2131215636172603
MYR,2019.09.30,365,0.21390359368849315
MYR,2019.10.31,365,0.21449351935698632
MYR,2019.11.30,365,0.21508975876246575
MYR,2019.12.31,365,0.2156313392769863
MYR,2020.01.31,365,0.2163165428
MYR,2020.02.29,366,0.21666952604726775
MYR,2020.03.31,366,0.21611687052349723
MYR,2020.04.30,366,0.21572169888415302
MYR,2020.05.31,366,0.21544237590819676
MYR,2020.06.30,366,0.21502641367049183
MYR,2020.07.31,366,0.21407613994153007
MYR,2020.08.31,366,0.21298914832704918
MYR,2020.09.30,366,0.2119584120401639
MYR,2020.10.31,366,0.21098766280273223
MYR,2020.11.30,366,0.20998795106502732
MYR,2020.12.31,366,0.20876778910846996
MYR,2021.01.31,366,0.2073105153259563
MYR,2021.02.28,365,0.2060357556712329
MYR,2021.03.31,365,0.20552746030684932
MYR,2021.04.30,365,0.20481705406849318
MYR,2021.05.31,365,0.20384598748520547
MYR,2021.06.30,365,0.20327007905506844
MYR,2021.07.31,365,0.2029696881463014
MYR,2021.08.31,365,0.20292271884027396
MYR,2021.09.30,365,0.2028814236347945
MYR,2021.10.31,365,0.20308296486904107
MYR,2021.11.30,365,0.2034447457430137
MYR,2021.12.31,365,0.20406673489835617
MYR,2022.01.31,365,0.20468331023917807
MYR,2022.02.28,365,0.2051640639871233
MYR,2022.03.31,365,0.2061789967849315
MYR,2022.04.30,365,0.20732198537671234
MYR,2022.05.31,365,0.20870668738904113
MYR,2022.06.30,365,0.20986492544109592
MYR,2022.07.31,365,0.21151902580219178
MYR,2022.08.31,365,0.21322393616547944
MYR,2022.09.30,365,0.21475033942849314
MYR,2022.10.31,365,0.2155886702882192
MYR,2022.11.30,365,0.21579388922520548
MYR,2022.12.31,365,0.2161392788761644
NZD,2010.12.31,365,0.5443120837482192
NZD,2011.01.31,365,0.5498751889265753
NZD,2011.02.28,365,0.5535828546010959
NZD,2011.03.31,365,0.554536139728767
NZD,2011.04.30,365,0.5558499052520548
NZD,2011.05.31,365,0.5559383905564383
NZD,2011.06.30,365,0.5558929070221919
NZD,2011.07.31,365,0.5588482453098631
NZD,2011.08.31,365,0.561332870450411
NZD,2011.09.30,365,0.5641512244778082
NZD,2011.10.31,365,0.5671299698378083
NZD,2011.11.30,365,0.5673858446378082
NZD,2011.12.31,365,0.5688502340526027
NZD,2012.01.31,365,0.572692419609863
NZD,2012.02.29,366,0.5783718175945355
NZD,2012.03.31,366,0.5862140373177597
NZD,2012.04.30,366,0.5924973395718579
NZD,2012.05.31,366,0.5965848194415301
NZD,2012.06.30,366,0.6010250633103825
NZD,2012.07.31,366,0.6059246722696722
NZD,2012.08.31,366,0.6119236505336065
NZD,2012.09.30,366,0.6156007592795082
NZD,2012.10.31,366,0.620340010320765
NZD,2012.11.30,366,0.6260964055994536
NZD,2012.12.31,366,0.6301851913398907
NZD,2013.01.31,366,0.6310483253393442
NZD,2013.02.28,365,0.6308693032049314
NZD,2013.03.31,365,0.6323430581019177
NZD,2013.04.30,365,0.634682894737534
NZD,2013.05.31,365,0.637389663058356
NZD,2013.06.30,365,0.635643987239178
NZD,2013.07.31,365,0.6316564720087671
NZD,2013.08.31,365,0.626581633748767
NZD,2013.09.30,365,0.6243316182720547
NZD,2013.10.31,365,0.6226574908663013
NZD,2013.11.30,365,0.6204897566854793
NZD,2013.12.31,365,0.6176756536164383
NZD,2014.01.31,365,0.6157645068438355
NZD,2014.02.28,365,0.6140959292021917
NZD,2014.03.31,365,0.6121427988238356
NZD,2014.04.30,365,0.6099467760484931
NZD,2014.05.31,365,0.6090939087027397
NZD,2014.06.30,365,0.611928399080822
NZD,2014.07.31,365,0.6152788749956164
NZD,2014.08.31,365,0.6185672350468492
NZD,2014.09.30,365,0.6204483861893149
NZD,2014.10.31,365,0.6211311279895889
NZD,2014.11.30,365,0.622433442340274
NZD,2014.12.31,365,0.6249490443794521
NZD,2015.01.31,365,0.6292152179813698
NZD,2015.02.28,365,0.6330085395452055
NZD,2015.03.31,365,0.6392724194276713
NZD,2015.04.30,365,0.6457326413482193
NZD,2015.05.31,365,0.6487859659476714
NZD,2015.06.30,365,0.6478486215942466
NZD,2015.07.31,365,0.6446220982197259
NZD,2015.08.31,365,0.6409033719375342
NZD,2015.09.30,365,0.6353157516416438
NZD,2015.10.31,365,0.6331861521750685
NZD,2015.11.30,365,0.6318463843120549
NZD,2015.12.31,365,0.6309684063123288
NZD,2016.01.31,365,0.6264054286969863
NZD,2016.02.29,366,0.6218576320972677
NZD,2016.03.31,366,0.6147340121513661
NZD,2016.04.30,366,0.6069552261185791
NZD,2016.05.31,366,0.6018278745581966
NZD,2016.06.30,366,0.6020834773614754
NZD,2016.07.31,366,0.605547236392623
NZD,2016.08.31,366,0.6102387958480874
NZD,2016.09.30,366,0.6174395922005463
NZD,2016.10.31,366,0.622004335314481
NZD,2016.11.30,366,0.6261012653964482
NZD,2016.12.31,366,0.6301337623617486
NZD,2017.01.31,366,0.6357109059912568
NZD,2017.02.28,365,0.6420334766136986
NZD,2017.03.31,365,0.6462637344734247
NZD,2017.04.30,365,0.6499022826569862
NZD,2017.05.31,365,0.6521255748419179
NZD,2017.06.30,365,0.6535510933323289
NZD,2017.07.31,365,0.6530486474471232
NZD,2017.08.31,365,0.6508667053893151
NZD,2017.09.30,365,0.6473038171564385
NZD,2017.10.31,365,0.6431584652731508
NZD,2017.11.30,365,0.6370280785991782
NZD,2017.12.31,365,0.6303041518457535
NZD,2018.01.31,365,0.6239499365619178
NZD,2018.02.28,365,0.6172963747624657
NZD,2018.03.31,365,0.6115817970189041
NZD,2018.04.30,365,0.6064954216873972
NZD,2018.05.31,365,0.6030634294380821
NZD,2018.06.30,365,0.599104856049041
NZD,2018.07.31,365,0.5941513697350685
NZD,2018.08.31,365,0.5906443063909589
NZD,2018.09.30,365,0.5871865283936988
NZD,2018.10.31,365,0.5844315693923289
NZD,2018.11.30,365,0.5850941210279452
NZD,2018.12.31,365,0.5860384969679453
NZD,2019.01.31,365,0.5859353016964383
NZD,2019.02.28,365,0.5867488305347944
NZD,2019.03.31,365,0.5881392188558905
NZD,2019.04.30,365,0.5888040204668494
NZD,2019.05.31,365,0.588736971951233
NZD,2019.06.30,365,0.5878402232690412
NZD,2019.07.31,365,0.5890799806876713
NZD,2019.08.31,365,0.5891233545882193
NZD,2019.09.30,365,0.5898725863169864
NZD,2019.10.31,365,0.5903483420939727
NZD,2019.11.30,365,0.5889768520254794
NZD,2019.12.31,365,0.5885124034687671
NZD,2020.01.31,365,0.5887501822846576
NZD,2020.02.29,366,0.5875021082038251
NZD,2020.03.31,366,0.5826161027983606
NZD,2020.04.30,366,0.5788751849049181
NZD,2020.05.31,366,0.5763603507300548
NZD,2020.06.30,366,0.5754107895333334
NZD,2020.07.31,366,0.5737162219819671
NZD,2020.08.31,366,0.5720112723696721
NZD,2020.09.30,366,0.5712131679352458
NZD,2020.10.31,366,0.5704336051163935
NZD,2020.11.30,366,0.5705143360918035
NZD,2020.12.31,366,0.5696326860379782
NZD,2021.01.31,366,0.5692048981500002
NZD,2021.02.28,365,0.5701314034394522
NZD,2021.03.31,365,0.5746063460063014
NZD,2021.04.30,365,0.5781407679542467
NZD,2021.05.31,365,0.5813480360652055
NZD,2021.06.30,365,0.5827968265665753
NZD,2021.07.31,365,0.5841325057479452
NZD,2021.08.31,365,0.5870271046484933
NZD,2021.09.30,365,0.5898355957361645
NZD,2021.10.31,365,0.593534360591781
NZD,2021.11.30,365,0.596468412430137
NZD,2021.12.31,365,0.5979308705873974
NZD,2022.01.31,365,0.5983391452331508
NZD,2022.02.28,365,0.5975226236320548
NZD,2022.03.31,365,0.599590043689315
NZD,2022.04.30,365,0.6020060931057534
NZD,2022.05.31,365,0.6029425275082193
NZD,2022.06.30,365,0.6039257253739727
NZD,2022.07.31,365,0.605352581279726
NZD,2022.08.31,365,0.6075626220347945
NZD,2022.09.30,365,0.6076203718868493
NZD,2022.10.31,365,0.6050842796120547
NZD,2022.11.30,365,0.6033558308284931
NZD,2022.12.31,365,0.6033477679747945
RUB,2010.12.31,365,0.02485599856328767
RUB,2011.01.31,365,0.024974676508767123
RUB,2011.02.28,365,0.025034150710410964
RUB,2011.03.31,365,0.025049765826575348
RUB,2011.04.30,365,0.02498109097726027
RUB,2011.05.31,365,0.02488873142876712
RUB,2011.06.30,365,0.02477515464246575
RUB,2011.07.31,365,0.02473103309835616
RUB,2011.08.31,365,0.024624117223835614
RUB,2011.09.30,365,0.024528608870410955
RUB,2011.10.31,365,0.024493006890684933
RUB,2011.11.30,365,0.0245171034660274
RUB,2011.12.31,365,0.02448204064
RUB,2012.01.31,365,0.0244709067309589
RUB,2012.02.29,366,0.024497419290437156
RUB,2012.03.31,366,0.024555728706557374
RUB,2012.04.30,366,0.024646332337704923
RUB,2012.05.31,366,0.024677672177322404
RUB,2012.06.30,366,0.024632670562568303
RUB,2012.07.31,366,0.024634206595628417
RUB,2012.08.31,366,0.024720339570491804
RUB,2012.09.30,366,0.024803848078688528
RUB,2012.10.31,366,0.024927118807923497
RUB,2012.11.30,366,0.02500221407021858
RUB,2012.12.31,366,0.025062127287431693
RUB,2013.01.31,366,0.02507848802021858
RUB,2013.02.28,365,0.025034477919726027
RUB,2013.03.31,365,0.024969534108767122
RUB,2013.04.30,365,0.024867382366301368
RUB,2013.05.31,365,0.02480179758575342
RUB,2013.06.30,365,0.02473709452273972
RUB,2013.07.31,365,0.02459105865260274
RUB,2013.08.31,365,0.02437695122438356
